merchant_raw,description_raw,amount,direction,provider,native_category,source,provenance,haiku_leaf,sonnet_leaf,gold_leaf,notes
Bolt,Bolt BOLT.EU/O/2402121646   London        GBR,24.2,credit,equifax,Identified Salary | Taxis,new_targeted,targeted_for:salary,taxi_rideshare,salary,salary_gig,Final human adjudication: salary_gig. Credit is earnings from a taxi or gig-work platform. Luna votes: salary_gig / salary_gig / salary.
Compass Group,COMPASS PAYMENT CO,2055.11,credit,equifax,Identified Salary | Catering,new_targeted,targeted_for:salary,catering,salary,salary,
Ambulance,LON AMBULANCE SERV  10546669-2 BGC,630.65,credit,equifax,,new_targeted,targeted_for:salary,emergency_services,salary,salary,
DHL,DHL SUPPLY CHAIN L,1640.98,credit,equifax,Identified Salary | Delivery,new_targeted,targeted_for:salary_gig,delivery_courier,salary,salary,
Boro Cars Limited,Boro Cars MB Cars                Dublin        IRL,1.01,credit,equifax,Identified Salary | Taxis,new_targeted,targeted_for:salary_gig,taxi_rideshare,salary,salary_gig,Final human adjudication: salary_gig. Credit is earnings from a taxi or gig-work platform. Luna votes: salary_gig / salary_gig / salary.
Eddie Stobart,EDDIES STOBART LIM  081064 BRZEZINSKI BGC,519.66,credit,equifax,Identified Salary | Delivery,new_targeted,targeted_for:salary_gig,delivery_courier,salary,salary,
Hudson,HUDSON M M HUDSON RP4659987538108500,20.0,credit,equifax,Transfers / Other | Recruitment Services,new_targeted,targeted_for:income_agency_work,unclassified_other,income_agency_work,income_agency_work,
Staffline,STAFFLINE RECRUITM,282.55,credit,equifax,Identified Salary | Recruitment Services,new_targeted,targeted_for:income_agency_work,income_agency_work,salary_gig,income_agency_work,
The Best Connection,BEST CONNECTION,290.72,credit,equifax,Transfers / Other | Recruitment Services,new_targeted,targeted_for:income_agency_work,income_agency_work,salary_gig,income_agency_work,
Paysa,1451 12FEB25      WWW.PAYSA.COM     REDHILL GB,322.67,debit,equifax,Services | Employment Agencies,new_targeted,targeted_for:income_agency_work,unclassified_other,career_services,career_services,
Perks at Work,2579 06JAN24      PERKS AT WORK     LONDON GB,19.2,debit,equifax,Services | Employee Rewards,new_targeted,targeted_for:employee_benefits,employee_benefits,employee_benefits,employee_benefits,Final human adjudication: employee_benefits. Perks at Work debit; employee benefits is the closest taxonomy fit. Narrative: 2579 06JAN24 PERKS AT WORK LONDON GB. Native category: Services | Employee Rewards. Provider: equifax. Luna votes: employee_benefits / employee_benefits / employee_benefits.
Reward Gateway,your-saving.com        RewardGateway,4.8,debit,equifax,Services | Employee Rewards,new_targeted,targeted_for:employee_benefits,employee_benefits,employee_benefits,employee_benefits,Final human adjudication: employee_benefits. Reward Gateway debit; employee benefits is the closest taxonomy fit. Narrative: your-saving.com RewardGateway. Native category: Services | Employee Rewards. Provider: equifax. Luna votes: employee_benefits / employee_benefits / employee_benefits.
Child Tax Credit,CHILD TAX CREDIT  CLAIRE OCCLESHAW BGC,118.98,credit,equifax,,new_targeted,targeted_for:benefits_state,benefits_state,benefits_state,benefits_state,
Temporary Benefits,PG236489B DWP MA  ************9919 BGC,344.96,credit,equifax,,new_targeted,targeted_for:benefits_state,benefits_state,benefits_state,benefits_state,
Other Benefits,PR064312A DWP DLA,514.6,credit,equifax,,new_targeted,targeted_for:benefits_state,benefits_state,benefits_state,benefits_state,
Job Seekers Allowance,Visa purchase WINGERWORTH JSA 5818,30.0,debit,equifax,,new_targeted,targeted_for:benefits_state,benefits_state,benefits_state,unclassified_card_spend,Final human adjudication: unclassified_card_spend. The record is a card purchase but the merchant purpose is not identifiable. Luna votes: benefits_state / benefits_state / benefits_state.
SAAS Payments,Saas SAAS                   EDINBURGH     GBR,336.0,debit,equifax,,new_targeted,targeted_for:benefits_state,software,unclassified_other,education_general,
Attendance Allowance,DWP AA Pending Alexander Craib,0.01,debit,equifax,,new_targeted,targeted_for:benefits_state,benefits_state,benefits_state,unclassified_other,£0.01 debit (DWP AA Pending …) cannot be receiving Attendance Allowance. benefits_state is income.
NHS Pension,JIMU NHS  MNTHLY A,541.8,credit,equifax,,new_targeted,targeted_for:pension_received,pension_received,pension_received,pension_received,
Civil Service Pension,PGO TAX0000069.40,453.95,credit,equifax,,new_targeted,targeted_for:pension_received,pension_received,pension_received,pension_received,
Canada Life,CANADA LIFE LTD,300.0,credit,equifax,,new_targeted,targeted_for:pension_received,insurance_life,pension_received,pension_received,
Barclays Blue Rewards,BLUE REWARDS  WALLET TRANSFER FT,5.0,credit,equifax,Transfers / Other | Cashback rewards,new_targeted,targeted_for:cashback,cashback,cashback,cashback,
Completesave.co.uk,3290 29DEC24      WLY*COMPLET       ESAVE.CO.UK       08003896960 CH,18.0,debit,equifax,Shopping (Household Essentials) | Cashback rewards,new_targeted,targeted_for:cashback,savings_transfer,unclassified_other,memberships,Final human adjudication: memberships. The charge is a paid cashback membership service. Luna votes: online_services / memberships / online_services.
Nationwide,NATIONWIDE B S,542.64,debit,equifax,Rent and Mortgage | Mortgages,new_targeted,targeted_for:mortgage,mortgage,mortgage,mortgage,
NatWest,NATWEST BANK  83267263/2518669 DDR Natwest,690.1,debit,equifax,Rent and Mortgage | Mortgages,new_targeted,targeted_for:mortgage,mortgage,mortgage,mortgage,
Bluestone Mortgages,BLUESTONE,570.3,debit,equifax,Rent and Mortgage | Mortgages,new_targeted,targeted_for:mortgage,mortgage,mortgage,mortgage,
BNP Paribas,To BNP PARIBAS,130.04,debit,equifax,Rent and Mortgage | Mortgages,new_targeted,targeted_for:mortgage,financial_institution_unspecified,mortgage,mortgage,
Tesco Insurance,TESCO INSURANCE  62496772/0/D1 DDR,147.1,debit,equifax,Rent and Mortgage | Mortgages,new_targeted,targeted_for:mortgage,insurance_general,insurance_general,insurance_general,
Weaver Vale Housing Trust,2458 23FEB23      WEAVER VALE       HOUSING TR        030030 39848 GB,306.0,debit,equifax,Services | Property Management,new_targeted,targeted_for:property_management,rent,rent,rent,
14Forty,14FORTY THE FIRE SERVI 14forty The Fire Servi,2.0,debit,equifax,Services | Property Management,new_targeted,targeted_for:property_management,unclassified_other,property_management,catering,"£2 at 14forty The Fire Service College is Compass workplace catering, not facilities-management rent."
Stow Residential,STOW RESIDENTIAL L STOW RESIDENTIAL L ************1000N,2252.48,credit,equifax,Transfers / Other | Estate Agents,new_targeted,targeted_for:estate_agent,unclassified_other,estate_agent,income_other_unspecified,"Final human adjudication: income_other_unspecified. This is incoming money, but the precise income/refund purpose is not evidenced. Luna votes: rent / income_other_unspecified / income_other_unspecified."
Sequence,SEQUENCE UK LTD,1657.67,credit,equifax,Identified Salary | Estate Agents,new_targeted,targeted_for:estate_agent,unclassified_other,estate_agent,salary,
Martin & Co,MARTIN & CO,1050.0,debit,equifax,Services | Estate Agents,new_targeted,targeted_for:estate_agent,estate_agent,estate_agent,estate_agent,
Homes For Students,To Homes For Students,1649.71,debit,equifax,Services | Estate Agents,new_targeted,targeted_for:estate_agent,accommodation,rent,rent,
Safe Store,SBA1244475464 Safestore,96.66,debit,equifax,Services | Storage,new_targeted,targeted_for:storage,storage,storage,storage,
Nesta Storage,EUR NESTA SANTRY  .                 S0001571          .                 05500148917751    EUR 60.24         1.1429082         44366,52.71,debit,equifax,Services | Storage,new_targeted,targeted_for:storage,storage,storage,storage,
Your Store,Your Store YOUR STORE             Chesterfield  GBR,11.24,debit,equifax,Services | Storage,new_targeted,targeted_for:storage,unclassified_other,unclassified_other,storage,Final human adjudication: storage. Your Store debit; storage is the closest taxonomy fit. Narrative: Your Store YOUR STORE Chesterfield GBR. Native category: Services | Storage. Provider: equifax. Luna votes: storage / storage / unclassified_other.
Yorkshire Building Society,YBS T/A CHELSEA BS,387.0,debit,equifax,Rent and Mortgage | Mortgages,new_targeted,targeted_for:housing_other,mortgage,mortgage,mortgage,
RBS Mortgages,RBS MORTGAGES,746.52,debit,equifax,Rent and Mortgage | Mortgages,new_targeted,targeted_for:housing_other,mortgage,mortgage,mortgage,
Barclays,BARCLAYS BANK UK  1124B4035279304 DDR Barclays,535.54,debit,equifax,Rent and Mortgage | Mortgages,new_targeted,targeted_for:housing_other,financial_institution_unspecified,mortgage,mortgage,
Optimum Credit,OPTIMUM CREDIT Optimum Credit Uxbridge,322.74,debit,equifax,Rent and Mortgage | Mortgages,new_targeted,targeted_for:housing_other,retail_finance_repayment,mortgage,mortgage,
One Housing,1299 19MAY25      ALLPAY *ONE       HOUSING GR        . GB,191.0,debit,equifax,Rent and Mortgage | Property Rental,new_targeted,targeted_for:housing_other,rent,rent,rent,
Scottish Power,SCOTTISH POWER,15.0,debit,equifax,Utilities | Energy Providers,new_targeted,targeted_for:energy,energy,energy,energy,
EDF,EDF ENERGY-ECOM  ON 14 JUN BCC,10.0,debit,equifax,Utilities | Energy Providers,new_targeted,targeted_for:energy,energy,energy,energy,
E,WWW.E.ORG CD 3148,8.0,debit,equifax,Utilities | Energy Providers,new_targeted,targeted_for:energy,unclassified_other,energy,energy,
Nicholl Fuel Oil,Nicholl Fuel Oils Co EndToEndID: NOTPROVIDED,20.0,debit,equifax,Utilities | Heating Oil,new_targeted,targeted_for:heating_oil,heating_oil,heating_oil,heating_oil,
Anglian Water,ANGLIAN WATER,50.0,debit,equifax,Utilities | Water Companies,new_targeted,targeted_for:water,water,water,water,
Severn Trent,SEVERN TRENT WATER,75.36,debit,equifax,Utilities | Water Companies,new_targeted,targeted_for:water,water,water,water,
Wessex Water,BRISTOLWESSEXWATER,36.5,debit,equifax,Utilities | Water Companies,new_targeted,targeted_for:water,water,water,water,
Sky Mobile,Sky Mobile SKY MOBILE             .             GBR,31.6,debit,equifax,Utilities | Mobile Phone Contracts,new_targeted,targeted_for:mobile_phone_contract,mobile_phone_contract,mobile_phone_contract,mobile_phone_contract,
Three,Direct debit H3G 070806 30433839,18.8,debit,equifax,Utilities | Mobile Phone Contracts,new_targeted,targeted_for:mobile_phone_contract,mobile_phone_contract,mobile_phone_contract,mobile_phone_contract,
EE Mobile,EE LIMITED,41.64,debit,equifax,Utilities | Mobile Phone Contracts,new_targeted,targeted_for:mobile_phone_contract,mobile_phone_contract,mobile_phone_contract,mobile_phone_contract,
Disney Plus,Disney Plus,7.99,debit,equifax,"Utilities | Internet, TV and Phone",new_targeted,targeted_for:broadband_tv_phone,streaming,streaming,streaming,
Tesco International Calling,5531 22OCT24      WWW.TESCOIN       TERNATIONAL       CHESHUNT GB,3.0,debit,equifax,"Utilities | Internet, TV and Phone",new_targeted,targeted_for:broadband_tv_phone,broadband_tv_phone,broadband_tv_phone,broadband_tv_phone,
Plusnet,PLUSNET PLC,31.99,debit,equifax,"Utilities | Internet, TV and Phone",new_targeted,targeted_for:broadband_tv_phone,broadband_tv_phone,broadband_tv_phone,broadband_tv_phone,
BT,"DIRECT DEBIT PAYMENT TO BT GROUP PLC REF GB************0027, MANDATE NO 0080",70.12,debit,equifax,"Utilities | Internet, TV and Phone",new_targeted,targeted_for:broadband_tv_phone,broadband_tv_phone,broadband_tv_phone,broadband_tv_phone,
Monarch Metals,FASTER PAYMENTS RECEIPT REF.MONARCH FROM MONARCH METALS LIM,446.55,credit,equifax,Transfers / Other | Waste Services,new_targeted,targeted_for:waste_services,unclassified_other,unclassified_other,income_other_unspecified,"Final human adjudication: income_other_unspecified. This is incoming money, but the precise income/refund purpose is not evidenced. Luna votes: unclassified_other / unclassified_other / unclassified_other."
Magpie Recycling,7722 23APR24 CD   MAGPIE RECYCLING  CO-OP             BRIGHTON GB,7.0,debit,equifax,Utilities | Recycling,new_targeted,targeted_for:waste_services,unclassified_other,waste_services,waste_services,
Office of the Revenue Commissioners,To Office of the Revenue Commissioners ? VAT MOSS EFT ? Public Bank Account Office of the Revenue Commissioners ? VAT MOSS EFT ? Public Bank Account,88.62,debit,equifax,,new_targeted,targeted_for:tax_payment,tax_payment,tax_payment,tax_payment,
HM Passports,HM PASSPORT OFFICE  ON 11 APR BCC,53.5,debit,equifax,Services | ID Cards,new_targeted,targeted_for:id_documents,id_documents,id_documents,id_documents,
Police,Greater Manchester Police PCC FOR GREATER MA,1550.64,credit,equifax,Identified Salary | Emergency Services,new_targeted,targeted_for:emergency_services,salary,salary,salary,
Batleys,CARD PAYMENT TO BATLEYS LTD ON 29-06-2024,44.67,debit,equifax,Shopping (Household Essentials) | Cash & Carry,new_targeted,targeted_for:cash_and_carry,cash_and_carry,cash_and_carry,cash_and_carry,
VPZ,Vpz VPZ                    EDINBURGH     GBR,5.0,debit,equifax,Personal Healthcare | Electronic Cigarettes,new_targeted,targeted_for:vaping,vaping,vaping,vaping,
E Cigarette Direct,E CIGARETTE OUTLET E CIGARETTE OUTLET UK LTD,5.0,debit,equifax,Personal Healthcare | Electronic Cigarettes,new_targeted,targeted_for:vaping,vaping,vaping,vaping,
Gather & Gather,Gather & Gather GATHER AND GATHER      BELFAST       GBR,3.55,debit,equifax,Restaurants and takeaway | Catering,new_targeted,targeted_for:catering,catering,catering,catering,
Aramark,Aramark Ltd Ku Penrhyn Rd Market P,4.45,debit,equifax,Restaurants and takeaway | Catering,new_targeted,targeted_for:catering,catering,catering,catering,
Autogrill,Autogrill Middle East Autogrill Middle East  UAE           ARE,10.92,debit,equifax,Restaurants and takeaway | Catering,new_targeted,targeted_for:catering,foreign_spend_unspecified,restaurant_cafe,restaurant_cafe,
Mother Group Ltd,MOTHER GROUP LIMIT MOTHER GROUP LIMITED,2.7,debit,equifax,Restaurants and takeaway | Catering,new_targeted,targeted_for:catering,catering,catering,catering,
Dine Contract Catering,DINE CONTRACT CATE  ON 07 OCT CLP,1.0,debit,equifax,Restaurants and takeaway | Catering,new_targeted,targeted_for:catering,catering,catering,catering,
Feast Fare,FEAST FARE,7.8,debit,equifax,Restaurants and takeaway | Catering,new_targeted,targeted_for:catering,catering,restaurant_cafe,catering,Final human adjudication: catering. Merchant evidence identifies a catering or mobile food-service operator. Luna votes: restaurant_cafe / restaurant_cafe / catering. Sources: https://feast-sandwich-vans.co.uk/business-buffet/
Warehouse,SQ *HANGAR WAREHOU SQ *HANGAR WAREHOUSE,10.5,debit,equifax,Shopping (Fashion) | Womens Fashion,new_targeted,targeted_for:clothing_womens,unclassified_other,clothing_womens,clothing_womens,
Pretty Little Things,Pretty Little Thing PRETTYLITTLETHING.COM  ONLINE        GBR,6.0,debit,equifax,Shopping (Fashion) | Womens Fashion,new_targeted,targeted_for:clothing_womens,clothing_womens,clothing_womens,clothing_womens,
Under U,Lidl LIDL GB ASHTON-UNDER-L ASHTON-U-LYNE GBR,30.03,debit,equifax,Shopping (Fashion) | Mens Fashion,new_targeted,targeted_for:clothing_mens,groceries,groceries,groceries,
Moss Bros,CARD PAYMENT TO MOSS BROS GROUP PLC ON 28-08-2024,306.85,debit,equifax,Shopping (Fashion) | Mens Fashion,new_targeted,targeted_for:clothing_mens,clothing_mens,clothing_mens,clothing_mens,
Jacamo,WWW.JACAMO.CO.UK Jacamo,50.0,debit,equifax,Shopping (Fashion) | Mens Fashion,new_targeted,targeted_for:clothing_mens,clothing_mens,clothing_mens,clothing_mens,
Boden,CHELSEA J BODEN,30.0,debit,equifax,Shopping (Fashion) | Childrens Fashion,new_targeted,targeted_for:clothing_childrens,clothing_general,clothing_childrens,clothing_childrens,
Mama La Mode,TIM ?S LA MAMA pizza & Tim ?s La Mama Pizza &,11.5,debit,equifax,Shopping (Fashion) | Maternity Clothing,new_targeted,targeted_for:clothing_maternity,restaurant_cafe,restaurant_cafe,restaurant_cafe,
Workwear And Leisure,KSP WORKWEAR AND S KSP WORKWEAR AND SHOES,30.0,debit,equifax,Shopping (Fashion) | Workwear,new_targeted,targeted_for:clothing_workwear,clothing_workwear,clothing_workwear,clothing_workwear,
adidas,ADIDASWWW.ADIDAS.C ADIDASWWW.ADIDAS.CO.UK,37.2,debit,equifax,Shopping (Fashion) | Sportswear,new_targeted,targeted_for:sportswear,sportswear,sportswear,sportswear,
The Sports HQ,THE SPORTS BAR,2.2,debit,equifax,Shopping (Fashion) | Sportswear,new_targeted,targeted_for:sportswear,unclassified_other,unclassified_other,pub_bar,Final human adjudication: pub_bar. The Sports HQ debit; pub or bar transaction. Narrative: THE SPORTS BAR. Native category: Shopping (Fashion) | Sportswear. Provider: equifax. Merchant identity was checked against the linked source. Luna votes: pub_bar / pub_bar / unclassified_other. Sources: https://www.thesportsbar.co.uk/
Gymshark,Klarna*gymshark,6.75,debit,equifax,Shopping (Fashion) | Sportswear,new_targeted,targeted_for:sportswear,sportswear,sportswear,sportswear,
Lululemon,Klarna*lululemon,36.0,debit,equifax,Shopping (Fashion) | Sportswear,new_targeted,targeted_for:sportswear,sportswear,sportswear,sportswear,
Smiffys,sp smiffys.com SP SMIFFYS.COM         +441427616831 GBR,51.08,debit,equifax,Shopping (Fashion) | Fancy Dress,new_targeted,targeted_for:fancy_dress,fancy_dress,fancy_dress,fancy_dress,
Fancy Dress Outfitters,FANCY DRESS SHOP (DONCASTER,2.99,debit,equifax,Shopping (Fashion) | Fancy Dress,new_targeted,targeted_for:fancy_dress,fancy_dress,fancy_dress,fancy_dress,
The Fragrance Shop,0516 30APR24 CD   THE FRAGRANCE SHOP304               LEICESTER GB,79.88,debit,equifax,Personal Healthcare | Fragrances,new_targeted,targeted_for:fragrances,fragrances,fragrances,fragrances,
Homebase,HOMEBASE LTD,10.0,debit,equifax,Shopping (Home) | Home Accessories,new_targeted,targeted_for:home_accessories,home_improvement,home_improvement,home_improvement,
Smol,Visa purchase SMOL LIMITED 8085,5.8,debit,equifax,Shopping (Home) | Home Accessories,new_targeted,targeted_for:home_accessories,unclassified_other,home_accessories,home_accessories,"Final human adjudication: home_accessories. Smol debit; household, home-security, or home accessory purchase. Narrative: Visa purchase SMOL LIMITED 8085. Native category: Shopping (Home) | Home Accessories. Provider: equifax. Luna votes: home_accessories / home_accessories / home_accessories."
Ikea,IKEA LTD SHOP ONLI IKEA LTD SHOP ONLINE,2.0,debit,equifax,Shopping (Home) | Home Accessories,new_targeted,targeted_for:home_accessories,home_accessories,home_accessories,home_accessories,
Dfs,DFS LIMITED  A02140764 DDR,10.0,debit,equifax,Shopping (Home) | Home Accessories,new_targeted,targeted_for:home_accessories,home_accessories,home_accessories,home_accessories,
Robert Dyas,Robert Dyas Bournemout ROBERT DYAS BOURNEMOUT BOURNEMOUTH   GBR,143.38,debit,equifax,Shopping (Home) | Tools,new_targeted,targeted_for:tools,home_accessories,tools,tools,
Snap-On,SNAP-ON FINANCE UK,49.36,debit,equifax,Shopping (Home) | Tools,new_targeted,targeted_for:tools,tools,tools,hire_purchase_repayment,"Payee is SNAP-ON FINANCE UK — HP/tool-finance instalment, not a till sale of tools."
Machine Mart,MACHINE MART LTD,11.68,debit,equifax,Shopping (Home) | Tools,new_targeted,targeted_for:tools,tools,tools,tools,
Dobbies Garden Centre,DOBBIES Dobbies,27.42,debit,equifax,Shopping (Home) | Garden Accessories,new_targeted,targeted_for:garden,garden,garden,garden,
Tree2MyDoor,SP TREE2MYDOOR  ON 01 APR BCC,82.0,debit,equifax,Shopping (Home) | Plants,new_targeted,targeted_for:garden,garden,gifts_flowers,garden,
Buyrite,BUYRITE,2.35,debit,equifax,Shopping (Home) | Kitchens and Kitchen Accessories,new_targeted,targeted_for:kitchen,unclassified_other,unclassified_other,groceries,Final human adjudication: groceries. The underlying merchant is a supermarket or symbol-group grocery retailer. Luna votes: groceries / groceries / unclassified_other.
Nespresso,NESPRESSO UK LIMITED B Nespresso Uk B,9.8,debit,equifax,Shopping (Home) | Kitchens and Kitchen Accessories,new_targeted,targeted_for:kitchen,kitchen,kitchen,kitchen,
